id	created_at	text	retweet_count	favorite_count			
7.63E+17	8/10/2016 19:37	We can be the clean energy superpower of the 21st Century. https://t.co/Zb8w0tLYkS	729	2106			
7.63E+17	8/10/2016 19:36	We are living off of the infrastructure built by our parents and grandparents. It’s overdue for upgrades: https://t.co/KjhFN0QS2c	1471	3797			
7.63E+17	8/10/2016 19:33	We’re going to make the biggest investment in good-paying jobs since World War II: https://t.co/NC6FHkl53y	766	2380			
7.63E+17	8/10/2016 19:28	Hillary's talking about the economy in Des Moines. Tune in now to watch: https://t.co/5VPr9qVgkv	386	1282			
7.63E+17	8/10/2016 18:01	"If you're a millionaire, you'll do great under Trump's economic plan. Everyone else? Well..."					
							
"Take a look: https://t.co/zavnOS2RdL"""	1369	3164					
7.63E+17	8/10/2016 17:01	"""The time has come for Republicans...to repudiate Mr. Trump once and for all."" —@nytimes https://t.co/yMKCpKMC4l"	2265	5042			
7.63E+17	8/10/2016 14:48	RT @timkaine: David's letter to his daughter about why he can't support Donald Trump really hits home. https://t.co/uyDaDdcpab	1631	0			
7.63E+17	8/10/2016 0:18	"Our kids are watching, Donald."					
"https://t.co/yRnhmfHIWh"""	11676	23365					
7.63E+17	8/9/2016 23:20	"RT @GabbyGiffords: .@realDonaldTrump might astound Americans on a routine basis, but we must draw a line between political speech &amp; suggest…"	9125	0			
7.63E+17	8/9/2016 21:44	"RT @HillaryforIA: Welcome back, Madame Secretary."					
							
"Hillary heads back to Des Moines this Wednesday. RSVP: https://t.co/cwo0OodC6J. https://…"""	581	0					
7.63E+17	8/9/2016 20:03	"""A person seeking to be the President of the United States should not suggest violence in any way."" https://t.co/Uu55CBCqdK"	14813	33497			
7.63E+17	8/9/2016 19:13	Here’s the sad truth: There is no other Donald Trump. This is it. https://t.co/XNDh0d5csA	2805	8823			
7.63E+17	8/9/2016 17:28	How can we prevent the spread of Zika in the U.S.? Hillary and @TimKaine respond on @Quora: https://t.co/ncuMmTCrSN https://t.co/ZeQOgVVxhX	1116	2744			
7.63E+17	8/9/2016 15:20	Donald Trump's economic plan is a bad deal for working families—and a big tax cut for Donald Trump.					
"https://t.co/D0oOe6bwza"""	3824	7004					
7.63E+17	8/9/2016 14:23	Trump's trickle-down economic plan: big giveaways for those at the top at the expense of everyone else.					
"https://t.co/rXg4m7ulg4"""	2269	5801					
7.63E+17	8/9/2016 2:22	Thank you to the more than 2 million people who have donated to this campaign. Chip in now to join them: https://t.co/r3sF3mwlFX	1704	6450			
7.63E+17	8/8/2016 22:43	RT @nytimes: 50 GOP officials sign a letter declaring that Trump “would be the most reckless president in American history” https://t.co/Qg…	4300	0			
7.63E+17	8/8/2016 22:37	RT @Quora: Presidential &amp; VP candidates @HillaryClinton &amp; @timkaine are now answering in their Session! https://t.co/jVxzCWBXX3 https://t.c…	435	0			
7.63E+17	8/8/2016 21:32	RT @elizabethforma: Even @realDonaldTrump's childcare plan gives billionaires w/ a nanny a tax break while millions of low-income household…	6416	0			
7.63E+17	8/8/2016 21:31	RT @elizabethforma: .@realDonaldTrump's econ plan was written by rich corporate insider advisors to make the economy even greater for rich…	5396	0			
7.63E+17	8/8/2016 20:30	"Last night, swimmer @KatieLedecky won gold and broke her own world record in the 400m freestyle. Congrats, Katie! https://t.co/db79swBbOr"	2049	10091			
7.63E+17	8/8/2016 19:56	Just imagine Donald Trump in the Oval Office facing a real crisis. We can’t afford that kind of risk.	3143	9458			
7.63E+17	8/8/2016 19:54	Donald Trump is not only putting our national security at risk—he’s putting our economy at risk. https://t.co/HMiJtadxMF	3809	8186			
7.63E+17	8/8/2016 19:50	We’re going to make sure the wealthy pay their fair share in taxes for a change: https://t.co/p7J6Ab1Agq	1014	3195			
7.63E+17	8/8/2016 19:49	Donald Trump's plan is just a repackaging of trickle-down economics—and it doesn’t help our economy or the vast majority of Americans.	3122	9069			
7.63E+17	8/8/2016 19:45	We've got to stand up against climate deniers.					
							
"There isn't a problem we can't solve if we put our minds to it: https://t.co/2KQRq50PP8"""	1159	3634					
7.63E+17	8/8/2016 19:35	"Watch live as Hillary stops in St. Petersburg, Florida, for a campaign rally on the choice we face on the economy: https://t.co/09cW39nHXo"	574	2107			
7.63E+17	8/8/2016 19:12	RT @Quora: Answer by @HillaryClinton on her plans for her first 100 days in office if elected https://t.co/RQ50LwbmMU https://t.co/I8eEK6bk…	486	0			
7.63E+17	8/8/2016 18:45	"Here's what people with actual ""tremendous business success"" say about Donald Trump. https://t.co/0T22CRcy2V"	1279	2650			
7.63E+17	8/8/2016 17:50	RT @UAW: .@realDonaldTrump has an economic plan...to cut the pay of hardworking UAW members. https://t.co/IhIohjOtwq #NeverTrump	709	0			
7.63E+17	8/8/2016 17:17	"RT @TheDemocrats: Creating jobs — it's what Democrats do. In 3 months, let's elect another one: https://t.co/qvnYQxtH0A https://t.co/ywlFN9…"	1061	0			
7.63E+17	8/8/2016 16:37	"RT @SenSanders: At a time of massive income and wealth inequality, it is absurd to provide huge tax breaks to the very rich."	3450	0			
7.63E+17	8/8/2016 16:22	"""Clinton’s economic policies...will result in a stronger U.S. economy.” —Mark Zandi, John McCain's economic advisor https://t.co/eLL6iQNEWY"	1180	2218			
7.63E+17	8/8/2016 15:50	Today's bombing of a hospital in Pakistan is despicable. We have to stand up against terror and come together to prevent these attacks. -H	3155	10106			
7.63E+17	8/8/2016 15:43	"In Rio, Olympic fencer Ibtihaj Muhammad became the first American Muslim athlete to compete while wearing a hijab. https://t.co/OrRSHnH2Ra"	6424	20125			
7.63E+17	8/8/2016 15:14	"When you're comparing Hillary's and Trump's economic plans, there are two numbers you need to know. https://t.co/GdanBYOMUz"	4255	9636			
7.63E+17	8/8/2016 14:00	"""I don't know another businessman that brags about his bankruptcies."" —@WarrenBuffett on Trump: https://t.co/Jx2p1D6UAd"	1765	3781			
7.63E+17	8/8/2016 12:15	Donald Trump's economic plan:					
1. Lower wages							
2. Fewer jobs 							
3. More debt							
4. Tax breaks for the 0.1%							
"https://t.co/OLU4htKlcV"""	15160	22348					
7.62E+17	8/8/2016 3:09	WATCH: This special 360 degree video allows you to experience the magic of the @DemConvention balloon drop: https://t.co/5DbAXK9yb8	576	2037			
7.62E+17	8/8/2016 2:31	"""She doesn't just see one America. She sees all of America &amp; knows that we need all of us."" —@CoryBooker on Hillary"					
"https://t.co/EgkawPBAta"""	3481	9262					
7.62E+17	8/8/2016 0:58	We have some questions about @realDonaldTrump's cozy relationship with Russia. https://t.co/aetHzJyJCo	2259	4708			
7.62E+17	8/7/2016 22:30	"In America, if you can dream it, you should be able to build it."					
"https://t.co/xduxyCcwj3"""	2525	7137					
7.62E+17	8/7/2016 21:56	RT @HFA: We're live on Facebook giving a demo of our Hillary for America mobile app. Tune in to get an inside look: https://t.co/0wuPE0hMcL.	323	0			
7.62E+17	8/7/2016 20:17	"The NRA is based in Virginia, but that's never stopped @TimKaine from leading the fight to reduce gun violence. https://t.co/J9F086bQmo"	1855	6492			
7.62E+17	8/7/2016 19:53	"RT @JoeBiden: No one wants to earn a Purple Heart. But to those who did, you have America's unending gratitude and admiration. Thank you. #…"	7338	0			
7.62E+17	8/7/2016 19:32	"Donald Trump's no good, horrible, very bad week. https://t.co/MtgwywgJ3q"	1387	4298			
7.62E+17	8/7/2016 18:53	Laurie Hernandez is the first U.S.-born Latina on the Olympic gymnastics team since '84. Good luck! #ImWithHernandez https://t.co/C1S688jCt6	6085	20571			
7.62E+17	8/7/2016 17:51	RT @BishopGarrison: Proud to celebrate Nat. Purple Heart Day today. Thank you to my fellow vets &amp; service members for your sacrifice. https…	1223	0			
7.62E+17	8/7/2016 17:27	"RT @HillaryforVA: In honor of our Weekend of Action, read why Jasmine Smalls (@ajazzyworld) is a proud member of Team #VirWINia. https://t.…"	417	0			
7.62E+17	8/7/2016 17:15	"""She will deliver on the most important duty of a president—keeping our nation safe."" —Michael Morell on Hillary https://t.co/zmI3BOCH9Y"	2306	6126			
7.62E+17	8/7/2016 16:35	"Three-time world all-around champion @Simone_Biles is set to make history at the Olympics. Good luck, Simone! https://t.co/JkiQ8hc1Xt"	3568	13844			
7.62E+17	8/7/2016 15:00	"“On the issues, there’s no comparison in terms of thoughtfulness, thoroughness, and practicality."" —@HoustonChron https://t.co/hcFQLBYJfS"	1906	5336			
7.62E+17	8/7/2016 14:13	"So proud of you, Karla."					
"https://t.co/iSQBiY8PyA"""	2254	6473					
7.62E+17	8/7/2016 13:10	“#sendDonaldtospace” —@JeffBezos					
							
"Trump's peer reviews are dismal: https://t.co/AC4zW7KhrH"""	1313	3106					
7.62E+17	8/7/2016 0:02	45 reasons why Trump should never be president—just from this week alone. https://t.co/0cJ6fQeepR	3947	8059			
7.62E+17	8/6/2016 22:57	"Seriously, what is going on with Trump and Russia? https://t.co/N6ySNILYMx"	6016	10264			
7.62E+17	8/6/2016 22:12	"RT @barb_kinney: This is what I saw while photographing @HillaryClinton, @POTUS and more at the #DemConvention. https://t.co/jY0RO1XNJX"	1088	0			
7.62E+17	8/6/2016 21:37	"RT @timkaine: The right to vote is at the heart of our democracy, and a weakened VRA threatens that right for too many. It's time to #Resto…"	2706	0			
7.62E+17	8/6/2016 20:59	Why the @HoustonChron is urging voters to support Hillary in the “starkest political choice in living memory”: https://t.co/phjf19ybXr	2282	5680			
7.62E+17	8/6/2016 20:09	Why do Trump’s foreign policy ideas read like a Putin wish list? https://t.co/IrJqXq0Kfg	2403	4614			
7.62E+17	8/6/2016 19:12	Four years ago today. https://t.co/WPM1I9PPN3	11000	18434			
7.62E+17	8/6/2016 18:59	"… so yeah, it's been quite a week for Donald Trump. https://t.co/UsexFeJjtl"	6694	11761			
7.62E+17	8/6/2016 18:41	RT @HFA: Here's the story behind our campaign's first braille button: https://t.co/xbiY2gaPB5.	1242	0			
7.62E+17	8/6/2016 16:12	"RT @AmbassadorRice: Deeply concerned by raid on #ugpride2016. Many detained, incl. @Frankmugisha. LGBT citizens deserve protection. https:/…"	637	0			
7.62E+17	8/6/2016 16:05	"America is stronger when we expand access to the ballot box, not restrict it. It's time to #RestoreTheVRA. https://t.co/uId57oQgUn"	3617	9198			
7.62E+17	8/6/2016 14:37	"Four gold medals and counting: Today, @SerenaWilliams hits the court in Rio to add to her collection. https://t.co/iOMV0FH38S"	5229	18869			
7.62E+17	8/6/2016 0:05	"At the Paris 1900 games, golfer Margaret Abbott became the first American woman to win an Olympic gold medal. https://t.co/kT9jIHvVu8"	5213	19999			
7.62E+17	8/5/2016 23:41	RT @HFA: Ready for the opening ceremony. U.S.A! U.S.A! https://t.co/zcDofsiIcJ	1023	0			
7.62E+17	8/5/2016 22:33	Trump just said he “doesn’t throw babies out” of his rallies...					
							
Let’s review the record.							
"https://t.co/u3a8RDNNrr"""	5332	10378					
7.62E+17	8/5/2016 21:08	"""We have never had a candidate that was more qualified to take the office of president."" —@POTUS on Hillary https://t.co/EJ9xI5VQK7"	2872	7935			
7.62E+17	8/5/2016 20:00	RT @JoeBiden: America is going to see what VP Biden already knows — just how much @HillaryClinton cares about our country. https://t.co/Oak…	2628	0			
7.62E+17	8/5/2016 19:22	"This week, Trump attacked a fallen soldier's family, called Hillary ""the devil,"" and criticized a crying baby."					
"https://t.co/UsexFf0UkT"""	5829	10127					
7.62E+17	8/5/2016 18:29	Stronger Together comes out in Sept—a book on Hillary's policy plans and vision for America: https://t.co/okQWnu725t https://t.co/lzyuvRstpt	2107	5858			
7.62E+17	8/5/2016 18:03	Republicans agree: We can't give Donald Trump control of our nuclear codes.					
"https://t.co/aVB6e5GbSm"""	3432	7340					
7.62E+17	8/5/2016 17:12	"""We have to reject and stand up against the appeals to the kind of bigotry...that we see from Trump’s campaign."" —Hillary #NABJNAHJ16"	1693	5698			
7.62E+17	8/5/2016 16:56	RT @Hillary_esp: “Él dice que no se puede confiar en un distinguido juez porque tiene herencia mexicana”—Hillary sobre Trump.	514	0			
7.62E+17	8/5/2016 16:49	"We launched an all-Spanish Twitter account, @Hillary_esp, because we believe in bringing as many people as possible into this conversation."	2384	8089			
7.62E+17	8/5/2016 16:48	“I believe with all my heart that America is better than this. America is better than Donald Trump.” —Hillary	2443	8146			
7.62E+17	8/5/2016 16:47	Trump retweets white nationalists. 					
He talks about banning Muslims. 							
And yes	" he talks about curtailing press freedom as well."""	2648	7601				
7.62E+17	8/5/2016 16:47	Trump is harkening back to the most shameful chapters of our history and appealing to the ugliest impulses of our society.	2031	6230			
7.62E+17	8/5/2016 16:46	"It’s past time for comprehensive immigration reform, and we’re going to do everything we can to get it done: https://t.co/M3doGLY5rL"	829	2654			
7.62E+17	8/5/2016 16:42	"We’ve got to help every family afford the books, computers, and internet access that our kids need to learn in the 21st century."	954	3481			
7.62E+17	8/5/2016 16:41	Rosa Parks opened up every seat on the bus. Now we’ve got to expand economic opportunity so everyone can afford the fare.	1638	6461			
7.62E+17	8/5/2016 16:39	"The Great Recession hit our whole country hard, but the toll was especially hard on black and Latino families."	812	3164			
7.62E+17	8/5/2016 16:37	Tune in to watch Hillary speak live with the @NABJ and the @NAHJ: https://t.co/nNYrAM60IC	368	1188			
7.62E+17	8/5/2016 16:24	"""Trump is not only unqualified for the job, but he may well pose a threat to our national security."" —Michael Morell https://t.co/zmI3BOCH9Y"	2894	6487			
7.62E+17	8/5/2016 15:49	RT @WhiteHouse: Good news: Our businesses have added 15 million jobs over the past 77 months ? https://t.co/C8P76l6bVB https://t.co/p0SH7Jn…	1595	0			
7.62E+17	8/5/2016 15:25	Our first-ever gold medal-winning women's gymnastics team: the Magnificent Seven. https://t.co/MVkhHBh7hI	2359	13941			
7.62E+17	8/5/2016 12:50	We don't know why Trump and Putin praise each other so much and share many foreign policies.					
							
We'll let you guess.							
"https://t.co/N6ySNJ3zE5"""	7399	11823					
